time,id,s0,s2,s3,s4,s5,s7,s9,c0_1,c0_2,c0_3,O1,a3,a3a_1,a3a_2,a4,a8,a9,a10,a16,Ts9,Qs9,Qa3,Qa4,Qa8,Qa9,Qa10,Qa16,index1,index1a,index1b
200712,36,200,1,26,5,3,2,8,2,2,1,2,9, , ,1,3,4,1,2,2,7000,100,200,100,50,200,150,117.160040615481,110.044898318514,121.071238316626
200712,37,200,1,21,4,7,2,5,2,2,2,2,2,10, ,9,3,2,1,3,1,3500,150,100,100,150,200,100,101.53870186675,110.044898318514,96.8569906533004
200712,38,200,1,59,2,10,1,7,2,2,2,2,2,10, ,2,3,1,2,3,2,5500,150,150,100,200,150,100,101.53870186675,110.044898318514,96.8569906533004
200712,39,200,1,25,4,1,2,13,2,2,2,2,2,0, ,1,1,5,4,3,2,35000,150,200,200,0,50,100,109.349371241115,110.044898318514,108.964114484963
200712,40,200,2,50,2,10,1,5,1,2,2,2,3,0, ,2,2,3,2,3,1,3500,100,150,150,100,150,100,101.53870186675,88.0359186548112,108.964114484963
200712,41,200,2,25,4,3,2,7,2,2,2,2,3,0, ,3,3,2,2,3,2,5500,100,100,100,150,150,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,42,200,2,32,3,2,1,3,2,2,2,2,5,140, ,9,4,4,3,3,1,1750,0,100,50,50,100,100,54.6746856205577,44.0179593274056,60.5356191583127
200712,43,200,2,44,2,9,1,7,2,2,2,2,1,10, ,3,1,3,4,1,2,5500,200,100,200,100,50,200,117.160040615481,176.071837309622,84.7498668216379
200712,44,200,2,30,3,3,1,7,2,2,2,2,3,90, ,9,2,5,3,3,2,5500,100,100,150,0,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,45,200,1,28,3,3,1,10,1,2,2,2,1,90, ,1,3,3,3,3,2,12500,200,200,100,100,100,100,109.349371241115,132.053877982217,96.8569906533004
200712,46,200,1,50,4,1,2,10,2,2,2,2,1,10, ,9,4,4,3,3,2,12500,200,100,50,50,100,100,85.9173631180192,132.053877982217,60.5356191583127
200712,47,200,1,58,2,3,1,4,2,2,2,2,2,10, ,9,9,2,3,2,1,2500,150,100,100,150,100,150,93.7280324923846,132.053877982217,72.6427429899753
200712,48,200,2,48,3,3,1,5,2,2,2,2,4,140, ,3,2,3,9,9,1,3500,50,100,150,100,100,100,78.1066937436538,66.0269389911084,84.7498668216379
200712,49,200,1,30,3,2,1,6,2,2,2,2,2,10,30,2,3,3,2,3,2,4500,150,150,100,100,150,100,101.53870186675,110.044898318514,96.8569906533004
200712,50,200,1,43,2,3,1,8,2,2,2,1,2,10, ,3,9,2,2,2,2,7000,150,100,100,150,150,150,101.53870186675,132.053877982217,84.7498668216379
200712,51,200,1,59,2,10,1,6,1,2,2,1,2,40, ,1,2,9,2,3,2,4500,150,200,150,100,150,100,117.160040615481,110.044898318514,121.071238316626
200712,52,200,1,61,2,1,1,99,2,2,2,2,4,140, ,3,9,9,9,3,9, ,50,100,100,100,100,100,70.2960243692884,66.0269389911084,72.6427429899753
200712,53,200,2,31,1,5,1,7,2,2,2,1,2,0, ,2,9,2,9,3,2,5500,150,150,100,150,100,100,93.7280324923846,110.044898318514,84.7498668216379
200712,54,200,1,34,2,3,1,8,2,2,2,2,3,0,140,1,2,1,1,3,2,7000,100,200,150,200,200,100,117.160040615481,88.0359186548112,133.178362148288
200712,55,200,1,56,2,10,1,8,2,2,2,2,3,0, ,9,9,3,9,2,2,7000,100,100,100,100,100,150,85.9173631180192,110.044898318514,72.6427429899753
200712,56,200,1,34,5,1,1,10,1,2,2,2,4,140,0,3,4,4,4,9,2,12500,50,100,50,50,50,100,54.6746856205577,66.0269389911084,48.4284953266502
200712,57,200,1,40,4,3,2,7,2,2,2,1,3,140,150,9,9,9,9,3,2,5500,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200712,58,200,1,50,2,10,1,5,2,2,2,2,1,30, ,3,2,4,3,3,1,3500,200,100,150,50,100,100,101.53870186675,132.053877982217,84.7498668216379
200712,59,200,1,43,4,1,1,13,2,2,2,1,2,0, ,2,3,3,1,3,2,35000,150,150,100,100,200,100,109.349371241115,110.044898318514,108.964114484963
200712,60,200,2,25,4,3,2,8,1,2,2,2,5,140, ,3,2,4,4,3,2,7000,0,100,150,50,50,100,62.4853549949231,44.0179593274056,72.6427429899753
200712,61,200,1,56,2,3,1,5,2,2,2,2,3,90, ,1,2,9,2,2,1,3500,100,200,150,100,150,150,117.160040615481,110.044898318514,121.071238316626
200712,62,200,2,34,2,11,1,9,2,2,2,2,1,10,30,2,2,2,3,3,2,9000,200,150,150,150,100,100,109.349371241115,132.053877982217,96.8569906533004
200712,63,200,2,58,3,3,1,9,2,2,2,2,3,10,140,9,3,9,2,2,2,9000,100,100,100,100,150,150,93.7280324923846,110.044898318514,84.7498668216379
200712,64,200,1,26,3,3,2,7,2,2,2,2,3,0,0,3,2,3,1,3,2,5500,100,100,150,100,200,100,101.53870186675,88.0359186548112,108.964114484963
200712,65,200,1,35,5,1,1,8,2,2,2,1,5,90, ,3,3,5,4,9,2,7000,0,100,100,0,50,100,54.6746856205577,44.0179593274056,60.5356191583127
200712,66,200,1,26,3,4,2,7,2,2,2,2,2,90, ,2,2,3,3,3,2,5500,150,150,150,100,100,100,101.53870186675,110.044898318514,96.8569906533004
200712,67,200,2,49,2,3,3,2,2,2,2,2,4,140,140,3,2,2,2,3,1,1250,50,100,150,150,150,100,85.9173631180192,66.0269389911084,96.8569906533004
200712,68,200,2,63,1,10,1,2,2,2,2,2,4,140, ,3,3,3,2,9,1,1250,50,100,100,100,150,100,78.1066937436538,66.0269389911084,84.7498668216379
200712,69,200,1,57,1,10,1,7,2,2,2,2,4,140, ,9,9,1,2,3,2,5500,50,100,100,200,150,100,78.1066937436538,66.0269389911084,84.7498668216379
200712,70,200,1,34,2,5,1,7,2,2,2,2,2,10, ,2,2,9,9,3,2,5500,150,150,150,100,100,100,101.53870186675,110.044898318514,96.8569906533004
200712,71,200,1,42,3,3,1,5,2,2,2,2,4,140, ,9,2,3,2,3,1,3500,50,100,150,100,150,100,85.9173631180192,66.0269389911084,96.8569906533004
200712,72,200,1,47,3,3,1,5,1,2,2,2,1,50,30,1,1,3,2,3,1,3500,200,200,200,100,150,100,132.781379364212,132.053877982217,133.178362148288
200712,73,200,1,20,4,5,2,99,2,2,2,2,1,90, ,9,2,5,1,3,9, ,200,100,150,0,200,100,117.160040615481,132.053877982217,108.964114484963
200712,74,200,1,22,3,3,2,7,2,2,2,2,3,0, ,3,2,9,1,3,2,5500,100,100,150,100,200,100,101.53870186675,88.0359186548112,108.964114484963
200712,75,200,2,32,3,3,2,4,2,2,2,2,4,110, ,3,3,2,3,4,1,2500,50,100,100,150,100,50,62.4853549949231,44.0179593274056,72.6427429899753
200712,76,200,1,31,5,3,2,9,2,2,2,2,3,0,0,2,3,3,2,3,2,9000,100,150,100,100,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,77,200,1,57,1,9,1,8,1,2,2,2,4,110,120,3,9,9,2,2,2,7000,50,100,100,100,150,150,85.9173631180192,88.0359186548112,84.7498668216379
200712,78,200,1,24,4,3,2,9,2,2,2,2,1,40,10,1,3,4,1,3,2,9000,200,200,100,50,200,100,124.970709989846,132.053877982217,121.071238316626
200712,79,200,2,29,2,5,1,4,2,2,2,2,2,10, ,3,3,2,2,3,1,2500,150,100,100,150,150,100,93.7280324923846,110.044898318514,84.7498668216379
200712,80,200,2,60,2,10,1,4,2,2,2,2,2,10, ,3,2,2,2,2,1,2500,150,100,150,150,150,150,109.349371241115,132.053877982217,96.8569906533004
200712,81,200,2,58,1,10,1,6,2,2,2,2,5,140, ,4,1,9,1,3,2,4500,0,50,200,100,200,100,85.9173631180192,44.0179593274056,108.964114484963
200712,82,200,1,29,2,5,1,3,2,2,2,2,1,10, ,1,2,3,1,3,1,1750,200,200,150,100,200,100,132.781379364212,132.053877982217,133.178362148288
200712,83,200,1,45,2,5,1,99,2,2,2,1,3,90, ,3,4,4,9,3,9, ,100,100,50,50,100,100,70.2960243692884,88.0359186548112,60.5356191583127
200712,84,200,1,32,4,3,2,9,2,2,2,2,1,10, ,2,3,4,3,3,2,9000,200,150,100,50,100,100,101.53870186675,132.053877982217,84.7498668216379
200712,85,200,2,28,3,3,1,9,1,2,2,2,2,0,10,2,9,9,9,3,2,9000,150,150,100,100,100,100,93.7280324923846,110.044898318514,84.7498668216379
200712,86,200,1,53,1,3,1,9,2,2,2,2,3,0, ,1,2,3,1,3,2,9000,100,200,150,100,200,100,117.160040615481,88.0359186548112,133.178362148288
200712,87,200,1,64,4,10,1,6,2,2,2,2,3,0, ,3,9,3,9,3,2,4500,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200712,88,200,2,24,4,3,2,99,2,2,2,2,3,90, ,2,3,3,1,3,9, ,100,150,100,100,200,100,101.53870186675,88.0359186548112,108.964114484963
200712,89,200,1,33,4,5,1,1,2,2,2,1,4,140, ,9,4,4,3,3,1,500,50,100,50,50,100,100,62.4853549949231,66.0269389911084,60.5356191583127
200712,90,200,1,38,2,3,1,99,2,2,2,2,1,30, ,3,2,4,3,2,9, ,200,100,150,50,100,150,109.349371241115,154.06285764592,84.7498668216379
200712,91,200,1,20,3,7,2,99,2,2,2,2,2,90, ,2,1,2,3,3,9, ,150,150,200,150,100,100,109.349371241115,110.044898318514,108.964114484963
200712,92,200,2,45,1,9,1,1,2,2,2,2,4,140, ,4,3,2,1,3,1,500,50,50,100,150,200,100,78.1066937436538,66.0269389911084,84.7498668216379
200712,93,200,2,36,4,4,1,11,2,2,2,1,5,140,140,3,9,4,9,3,2,17500,0,100,100,50,100,100,62.4853549949231,44.0179593274056,72.6427429899753
200712,94,200,2,41,3,3,1,6,2,2,2,2,3,0, ,4,3,4,3,3,2,4500,100,50,100,50,100,100,70.2960243692884,88.0359186548112,60.5356191583127
200712,95,200,1,25,1,2,2,4,2,2,2,2,9, , ,2,3,3,9,3,1,2500,100,150,100,100,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,96,200,1,61,4,1,1,10,2,2,2,1,3,0, ,3,2,4,2,2,2,12500,100,100,150,50,150,150,101.53870186675,110.044898318514,96.8569906533004
200712,97,200,1,36,4,3,1,9,1,2,2,2,5,140,120,5,5,5,5,5,2,9000,0,0,0,0,0,0,0,0,0
200712,98,200,2,55,2,10,1,99,2,2,2,2,3,90, ,3,2,9,2,3,9, ,100,100,150,100,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,99,200,1,21,3,7,2,99,2,2,2,2,3,90, ,2,1,4,1,3,9, ,100,150,200,50,200,100,117.160040615481,88.0359186548112,133.178362148288
200712,100,200,1,30,4,1,1,99,2,1,2,1,2,30, ,2,2,3,1,2,9, ,150,150,150,100,200,150,124.970709989846,132.053877982217,121.071238316626
200712,101,100,2,33,5,8,1,9,2,2,2,1,2,140, ,3,2,3,2,3,2,9000,150,100,150,100,150,100,101.53870186675,110.044898318514,96.8569906533004
200712,102,100,2,40,1,3,1,5,2,2,2,1,3,0,140,9,9,3,1,3,1,3500,100,100,100,100,200,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,103,100,2,24,4,8,2,8,1,2,2,2,3,0, ,2,2,3,2,2,2,7000,100,150,150,100,150,150,109.349371241115,110.044898318514,108.964114484963
200712,104,100,2,49,3,3,1,8,2,2,2,2,3,0,140,2,9,4,9,3,2,7000,100,150,100,50,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,105,100,2,37,4,3,1,12,1,1,2,1,3,0, ,3,2,3,2,3,2,25000,100,100,150,100,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,106,100,2,53,1,10,1,4,2,2,2,2,2,20,40,2,2,9,2,2,1,2500,150,150,150,100,150,150,117.160040615481,132.053877982217,108.964114484963
200712,107,100,2,26,2,1,2,8,2,2,2,2,1,10, ,1,1,1,1,2,2,7000,200,200,200,200,200,150,148.402718112942,154.06285764592,145.285485979951
200712,108,100,1,49,2,9,2,4,2,2,2,2,1,30,30,2,1,1,1,1,1,2500,200,150,200,200,200,200,148.402718112942,176.071837309622,133.178362148288
200712,109,100,2,30,3,2,1,6,2,2,2,2,3,0,0,1,4,1,1,2,2,4500,100,200,50,200,200,150,109.349371241115,110.044898318514,108.964114484963
200712,110,100,2,23,4,3,2,7,2,2,2,2,1,20, ,2,2,3,1,3,2,5500,200,150,150,100,200,100,124.970709989846,132.053877982217,121.071238316626
200712,111,100,2,34,5,4,1,10,2,2,2,1,3,0, ,1,9,9,2,3,2,12500,100,200,100,100,150,100,101.53870186675,88.0359186548112,108.964114484963
200712,112,100,2,22,3,3,2,8,2,2,2,2,1,0,20,3,2,3,3,3,2,7000,200,100,150,100,100,100,101.53870186675,132.053877982217,84.7498668216379
200712,113,100,2,27,3,1,1,10,2,2,2,1,3,140, ,2,1,3,1,3,2,12500,100,150,200,100,200,100,117.160040615481,88.0359186548112,133.178362148288
200712,114,100,2,32,5,3,1,99,2,2,2,1,4,140, ,3,9,9,9,3,9, ,50,100,100,100,100,100,70.2960243692884,66.0269389911084,72.6427429899753
200712,115,100,1,28,4,3,1,12,2,2,2,2,1,10, ,2,2,3,2,2,2,25000,200,150,150,100,150,150,124.970709989846,154.06285764592,108.964114484963
200712,116,100,2,57,1,10,1,4,2,2,2,2,4,140, ,2,2,1,1,3,1,2500,50,150,150,200,200,100,101.53870186675,66.0269389911084,121.071238316626
200712,117,100,1,57,2,3,1,7,2,2,2,2,4,140, ,4,9,4,9,9,2,5500,50,50,100,50,100,100,62.4853549949231,66.0269389911084,60.5356191583127
200712,118,100,2,60,2,10,3,3,2,2,2,2,2,10, ,2,1,2,1,3,1,1750,150,150,200,150,200,100,124.970709989846,110.044898318514,133.178362148288
200712,119,100,1,45,5,5,1,99,2,2,2,1,2,90, ,3,3,3,4,3,9, ,150,100,100,100,50,100,78.1066937436538,110.044898318514,60.5356191583127
200712,120,100,1,26,3,3,2,8,2,2,2,1,3,90, ,3,2,4,2,3,2,7000,100,100,150,50,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,121,100,1,29,2,3,2,6,1,2,2,1,1,10, ,9,3,1,1,3,2,4500,200,100,100,200,200,100,109.349371241115,132.053877982217,96.8569906533004
200712,122,100,2,43,3,6,1,5,2,2,2,2,4,140, ,3,3,3,1,3,1,3500,50,100,100,100,200,100,85.9173631180192,66.0269389911084,96.8569906533004
200712,123,100,1,47,1,3,1,4,2,2,2,2,2,140,110,3,2,1,1,2,1,2500,150,100,150,200,200,150,117.160040615481,132.053877982217,108.964114484963
200712,124,100,1,26,4,11,2,3,2,2,2,2,2,10, ,1,2,3,1,3,1,1750,150,200,150,100,200,100,124.970709989846,110.044898318514,133.178362148288
200712,125,100,2,30,4,3,1,11,1,2,2,2,1,10, ,1,2,3,3,3,2,17500,200,200,150,100,100,100,117.160040615481,132.053877982217,108.964114484963
200712,126,100,1,57,1,5,1,7,2,2,2,1,2,10, ,2,2,3,3,3,2,5500,150,150,150,100,100,100,101.53870186675,110.044898318514,96.8569906533004
200712,127,100,2,53,1,10,1,4,1,2,2,2,4,120, ,2,2,2,2,3,1,2500,50,150,150,150,150,100,93.7280324923846,66.0269389911084,108.964114484963
200712,128,100,1,51,2,1,1,5,2,2,2,2,5,110,140,9,9,9,9,3,1,3500,0,100,100,100,100,100,62.4853549949231,44.0179593274056,72.6427429899753
200712,129,100,2,55,1,10,1,5,2,2,2,2,3,0, ,3,2,3,9,2,1,3500,100,100,150,100,100,150,93.7280324923846,110.044898318514,84.7498668216379
200712,130,100,2,25,4,1,1,8,2,2,2,1,3,0, ,3,3,3,3,2,2,7000,100,100,100,100,100,150,85.9173631180192,110.044898318514,72.6427429899753
200712,131,100,2,33,5,9,1,6,2,2,2,2,3,90, ,1,2,2,9,3,2,4500,100,200,150,150,100,100,101.53870186675,88.0359186548112,108.964114484963
200712,132,100,1,56,1,10,1,9,2,2,2,1,2,10,30,2,2,9,2,3,2,9000,150,150,150,100,150,100,109.349371241115,110.044898318514,108.964114484963
200712,133,100,2,33,2,3,2,4,2,2,2,2,3,30, ,3,2,9,2,3,1,2500,100,100,150,100,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,134,100,2,51,2,10,1,4,2,2,2,2,5,140,120,3,9,5,9,3,1,2500,0,100,100,0,100,100,62.4853549949231,44.0179593274056,72.6427429899753
200712,135,100,2,33,2,9,1,6,2,2,2,2,1,10, ,2,3,2,3,3,2,4500,200,150,100,150,100,100,101.53870186675,132.053877982217,84.7498668216379
200712,136,100,2,36,3,6,1,4,2,2,2,2,1,10, ,1,3,3,3,3,1,2500,200,200,100,100,100,100,109.349371241115,132.053877982217,96.8569906533004
200712,137,100,2,28,4,6,2,4,2,2,2,2,3,140, ,3,4,4,9,3,1,2500,100,100,50,50,100,100,70.2960243692884,88.0359186548112,60.5356191583127
200712,138,100,2,36,2,9,1,1,2,2,2, ,5,110, ,9,2,4,9,9,1,500,0,100,150,50,100,100,70.2960243692884,44.0179593274056,84.7498668216379
200712,139,100,2,57,1,10,1,8,2,2,2,2,3,0, ,3,3,9,9,9,2,7000,100,100,100,100,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200712,140,100,1,27,1,3,2,9,2,2,2,2,4,140, ,4,2,3,1,3,2,9000,50,50,150,100,200,100,85.9173631180192,66.0269389911084,96.8569906533004
200712,141,100,2,22,4,1,2,99,2,2,2,1,3,90, ,1,1,3,3,3,9, ,100,200,200,100,100,100,109.349371241115,88.0359186548112,121.071238316626
200712,142,100,1,27,2,5,2,8,2,2,2,2,3,0, ,3,2,3,1,4,2,7000,100,100,150,100,200,50,93.7280324923846,66.0269389911084,108.964114484963
200712,143,100,1,45,3,1,1,7,1,2,2,1,1,10, ,1,9,9,1,2,2,5500,200,200,100,100,200,150,132.781379364212,154.06285764592,121.071238316626
200712,144,100,2,28,3,3,1,99,2,2,2,2,3,90, ,3,3,3,2,3,9, ,100,100,100,100,150,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,145,100,2,32,2,3,1,6,2,2,2,2,1,90, ,2,3,3,3,4,2,4500,200,150,100,100,100,50,93.7280324923846,110.044898318514,84.7498668216379
200712,146,100,2,46,3,6,1,7,2,2,2,1,2,90, ,2,2,3,2,3,2,5500,150,150,150,100,150,100,109.349371241115,110.044898318514,108.964114484963
200712,147,100,1,36,2,3,1,5,2,2,2,2,3,140, ,3,2,3,4,3,1,3500,100,100,150,100,50,100,78.1066937436538,88.0359186548112,72.6427429899753
200712,148,100,2,45,2,3,1,5,2,2,2,2,3,90, ,4,3,4,1,3,1,3500,100,50,100,50,200,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,149,100,2,58,1,2,1,6,2,2,2,2,2,90, ,2,9,2,9,3,2,4500,150,150,100,150,100,100,93.7280324923846,110.044898318514,84.7498668216379
200712,150,100,2,24,4,1,2,99,2,2,2,1,3,0,140,2,1,2,3,4,9, ,100,150,200,150,100,50,93.7280324923846,66.0269389911084,108.964114484963
200712,151,100,1,32,2,3,2,6,2,2,2,2,2,0, ,2,1,1,1,3,2,4500,150,150,200,200,200,100,124.970709989846,110.044898318514,133.178362148288
200712,152,100,2,21,3,1,2,7,2,2,2,1,3,0, ,2,2,2,1,3,2,5500,100,150,150,150,200,100,109.349371241115,88.0359186548112,121.071238316626
200712,153,100,1,60,3,3,1,4,2,2,2, ,4,140,110,9,9,4,9,9,1,2500,50,100,100,50,100,100,70.2960243692884,66.0269389911084,72.6427429899753
200712,154,100,1,37,1,11,1,7,2,2,2,2,1,140,140,1,5,5,2,4,2,5500,200,200,0,0,150,50,93.7280324923846,110.044898318514,84.7498668216379
200712,155,100,1,23,2,2,2,3,2,2,2,1,2,0, ,9,9,9,9,3,1,1750,150,100,100,100,100,100,85.9173631180192,110.044898318514,72.6427429899753
200712,156,100,2,46,4,1,1,9,2,2,2,2,2,90, ,1,3,2,2,3,2,9000,150,200,100,150,150,100,109.349371241115,110.044898318514,108.964114484963
200712,157,100,2,44,2,9,1,4,2,2,2,2,9, , ,9,5,3,9,3,1,2500,100,100,0,100,100,100,62.4853549949231,88.0359186548112,48.4284953266502
200712,158,100,2,45,3,9,1,4,2,2,2,2,5,120,140,3,2,3,3,2,1,2500,0,100,150,100,100,150,78.1066937436538,66.0269389911084,84.7498668216379
200712,159,100,1,43,2,3,1,7,2,2,2,2,2,0,0,1,2,2,1,9,2,5500,150,200,150,150,200,100,124.970709989846,110.044898318514,133.178362148288
200712,160,100,2,59,4,4,1,7,2,2,2,2,2,140, ,2,2,2,1,3,2,5500,150,150,150,150,200,100,117.160040615481,110.044898318514,121.071238316626
200712,161,100,2,60,4,10,1,10,2,2,2,2,2,0,0,3,9,3,3,3,2,12500,150,100,100,100,100,100,85.9173631180192,110.044898318514,72.6427429899753
200712,162,100,2,46,4,4,1,9,2,2,2,2,3,40, ,4,4,5,5,3,2,9000,100,50,50,0,0,100,46.8640162461923,88.0359186548112,24.2142476633251
200712,163,100,2,29,3,8,1,10,2,2,2,2,3,90, ,2,2,2,1,3,2,12500,100,150,150,150,200,100,109.349371241115,88.0359186548112,121.071238316626
200712,164,100,2,22,4,9,2,5,2,2,2,2,4,140, ,9,1,3,1,3,1,3500,50,100,200,100,200,100,101.53870186675,66.0269389911084,121.071238316626
200712,165,100,1,34,4,3,2,99,1,2,2,1,1,0, ,1,4,4,3,3,9, ,200,200,50,50,100,100,101.53870186675,132.053877982217,84.7498668216379
200712,166,100,2,32,5,3,1,9,1,2,2,2,1,10, ,2,9,3,2,3,2,9000,200,150,100,100,150,100,109.349371241115,132.053877982217,96.8569906533004
200712,167,100,2,41,4,3,1,10,2,2,2,1,2,10, ,3,2,3,1,3,2,12500,150,100,150,100,200,100,109.349371241115,110.044898318514,108.964114484963
200712,168,100,2,58,4,10,1,7,2,2,2,2,2,30, ,2,9,4,1,3,2,5500,150,150,100,50,200,100,109.349371241115,110.044898318514,108.964114484963
200712,169,100,1,21,3,7,2,99,1,2,2,1,1,30, ,2,9,4,1,4,9, ,200,150,100,50,200,50,109.349371241115,110.044898318514,108.964114484963
200712,170,100,1,22,1,5,1,5,2,2,2,1,2,10, ,1,3,9,1,3,1,3500,150,200,100,100,200,100,117.160040615481,110.044898318514,121.071238316626
200712,171,100,1,20,2,2,2,4,1,2,2,2,2,10, ,2,2,3,1,3,1,2500,150,150,150,100,200,100,117.160040615481,110.044898318514,121.071238316626
200712,172,100,1,45,1,5,1,5,2,2,1,2,2,90, ,2,2,3,2,3,1,3500,150,150,150,100,150,100,109.349371241115,110.044898318514,108.964114484963
200712,173,100,2,47,4,3,1,3,2,2,2,2,5,140, ,9,2,4,1,3,1,1750,0,100,150,50,200,100,85.9173631180192,44.0179593274056,108.964114484963
200712,174,100,1,48,2,1,1,6,2,2,2,2,4,140, ,3,4,3,3,3,2,4500,50,100,50,100,100,100,62.4853549949231,66.0269389911084,60.5356191583127
200712,175,100,2,57,1,1,1,8,2,2,2,2,3,0, ,9,2,2,3,3,2,7000,100,100,150,150,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,176,100,2,26,4,6,2,99,2,2,2,2,4,140, ,3,2,4,2,3,9, ,50,100,150,50,150,100,85.9173631180192,66.0269389911084,96.8569906533004
200712,177,100,1,47,3,4,1,8,2,2,2,2,3,0,0,3,1,4,1,3,2,7000,100,100,200,50,200,100,109.349371241115,88.0359186548112,121.071238316626
200712,178,100,2,46,3,1,1,8,2,2,2,2,3,0,0,3,3,4,2,4,2,7000,100,100,100,50,150,50,78.1066937436538,66.0269389911084,84.7498668216379
200712,179,100,2,51,1,10,1,4,2,2,2,2,2,10, ,9,2,9,9,3,1,2500,150,100,150,100,100,100,93.7280324923846,110.044898318514,84.7498668216379
200712,180,100,1,41,2,3,1,7,1,2,2,2,1,30, ,1,3,3,2,3,2,5500,200,200,100,100,150,100,117.160040615481,132.053877982217,108.964114484963
200712,181,100,1,50,2,3,1,5,2,2,2,2,3,0, ,2,2,4,3,3,1,3500,100,150,150,50,100,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,182,100,1,61,4,6,1,6,1,2,2,2,3,140, ,9,3,2,9,2,2,4500,100,100,100,150,100,150,85.9173631180192,110.044898318514,72.6427429899753
200712,183,100,1,63,1,10,1,6,2,2,2,2,3,0,140,2,2,9,2,1,2,4500,100,150,150,100,150,200,117.160040615481,132.053877982217,108.964114484963
200712,184,100,1,25,3,3,2,11,2,1,2,2,3,10,140,3,3,4,2,2,2,17500,100,100,100,50,150,150,93.7280324923846,110.044898318514,84.7498668216379
200712,185,100,2,49,1,2,1,8,2,2,2,2,3,0,0,2,3,9,9,3,2,7000,100,150,100,100,100,100,85.9173631180192,88.0359186548112,84.7498668216379
200712,186,100,2,46,4,6,1,7,2,2,2,2,3,0, ,3,9,4,3,2,2,5500,100,100,100,50,100,150,85.9173631180192,110.044898318514,72.6427429899753
200712,187,100,2,50,2,10,1,6,2,2,2,1,3,140,10,3,2,3,2,3,2,4500,100,100,150,100,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,188,100,2,51,1,10,1,2,2,2,2,2,3,0, ,3,2,9,1,3,1,1250,100,100,150,100,200,100,101.53870186675,88.0359186548112,108.964114484963
200712,189,100,2,37,2,9,1,6,2,2,2,2,2,10, ,1,2,9,1,3,2,4500,150,200,150,100,200,100,124.970709989846,110.044898318514,133.178362148288
200712,190,100,1,29,5,4,1,10,2,2,2,2,3,90, ,9,2,3,2,3,2,12500,100,100,150,100,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,191,100,1,26,1,2,1,6,2,2,2,2,3,10,30,3,2,2,2,3,2,4500,100,100,150,150,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,192,100,1,54,2,5,1,13,2,2,2,1,3,140,10,2,2,5,3,4,2,35000,100,150,150,0,100,50,85.9173631180192,66.0269389911084,96.8569906533004
200712,193,100,2,43,2,9,1,6,2,2,2,2,5,140, ,3,3,3,4,4,2,4500,0,100,100,100,50,50,46.8640162461923,22.0089796637028,60.5356191583127
200712,194,100,2,56,1,10,1,3,2,2,2,2,4,120,140,3,3,1,9,9,1,1750,50,100,100,200,100,100,70.2960243692884,66.0269389911084,72.6427429899753
200712,195,100,1,27,3,3,2,5,2,2,2,2,3,0,140,3,3,2,3,3,1,3500,100,100,100,150,100,100,78.1066937436538,88.0359186548112,72.6427429899753
200712,196,100,2,20,3,7,2,4,2,2,2,2,3,0, ,3,2,5,1,1,1,2500,100,100,150,0,200,200,117.160040615481,132.053877982217,108.964114484963
200712,197,100,1,32,5,3,1,5,2,2,2,2,5,130, ,3,2,3,1,3,1,3500,0,100,150,100,200,100,85.9173631180192,44.0179593274056,108.964114484963
200712,198,100,2,24,1,5,2,99,2,2,2,2,3,30, ,2,3,4,2,3,9, ,100,150,100,50,150,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,199,100,2,21,2,3,2,4,2,2,2,2,3,0,0,2,2,9,9,3,1,2500,100,150,150,100,100,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,200,100,1,37,1,3,1,1,2,2,2,2,3,90, ,3,3,3,1,3,1,500,100,100,100,100,200,100,93.7280324923846,88.0359186548112,96.8569906533004
200712,201,300,2,60,2,10,1,4,2,2,2,2,4,140, ,9,2,9,9,3,1,2500,50,100,150,100,100,100,78.1066937436538,66.0269389911084,84.7498668216379
200712,202,300,2,45,2,2,1,7,1,2,2, ,2,90, ,9,9,9,3,9,2,5500,150,100,100,100,100,100,85.9173631180192,110.044898318514,72.6427429899753
200712,203,300,2,25,3,9,2,1,2,2,2,2,4,120, ,9,9,3,1,9,1,500,50,100,100,100,200,100,85.9173631180192,66.0269389911084,96.8569906533004
